Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	47	9083.4	9117.1	33.7	-	-	1073.9	782.5	1022.5	790.0	1.0	1336.9	1893.4	-1746.9	29.7	47.2	44.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	30	9150.5	9329.6	179.1	1035.9	793.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	48	9329.6	9355.9	26.3	-	-	1041.8	810.6	1035.7	854.7	1.1	2171.2	2730.7	-3145.2	42.3	91.0	56.0	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	31	9355.9	9523.1	167.2	1028.0	846.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	6	9523.1	9686.5	163.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	32	9713.7	9890.6	176.9	943.4	832.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	49	9890.6	9914.3	23.7	-	-	956.3	844.8	914.1	862.2	0.7	733.3	445.5	-1597.7	28.2	43.1	55.5	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	33	9914.3	10281.1	366.9	907.2	834.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	50	10281.1	10327.5	46.3	-	-	894.3	857.6	893.0	853.6	1.5	904.2	2014.0	-1044.3	32.2	61.7	26.5	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	34	10327.5	10603.2	275.8	888.1	826.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	51	10603.2	10643.1	39.9	-	-	892.5	833.5	0.0	0.0	25.0	51119.3	83507.0	-87066.9	625.1	2065.3	67.6	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	52	10699.9	10773.5	73.6	-	-	0.0	0.0	879.8	816.2	28.4	28743.4	84033.4	-78698.5	385.5	1999.6	21.1	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	35	10773.5	11395.1	621.6	889.4	829.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	53	11395.1	11425.1	30.0	-	-	867.2	843.7	910.3	861.2	0.9	1065.3	1346.8	-1817.5	30.9	44.9	62.4	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	36	11425.1	11745.9	320.8	899.5	833.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	37	11765.2	11840.0	74.8	872.8	840.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	54	11858.1	11920.0	62.0	-	-	889.7	844.9	909.9	870.8	2.8	1013.2	2583.3	-2202.5	46.0	103.8	26.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	38	11938.4	12002.6	64.2	895.8	813.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	55	12002.6	12057.1	54.6	-	-	899.3	797.4	860.0	823.7	2.7	2037.3	5488.8	-3286.5	49.0	115.4	23.2	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	39	12057.1	12441.0	383.9	907.3	847.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	7	12441.0	12649.0	208.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	40	12649.0	13053.7	404.7	896.0	823.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	56	13053.7	13095.1	41.3	-	-	890.2	820.1	0.0	0.0	29.7	51411.9	79306.1	-92001.0	717.5	2186.0	71.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	8	13095.1	13379.6	284.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	57	13379.6	13443.9	64.3	-	-	0.0	0.0	925.1	827.2	33.0	35682.9	94802.0	-77706.2	513.2	2247.8	21.6	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	41	13476.9	13535.9	59.0	905.7	881.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	58	13535.9	13587.6	51.7	-	-	896.1	904.1	913.6	851.1	2.0	1467.3	3255.2	-1957.6	38.7	74.4	35.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	11	13547.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	42	13587.6	13825.6	238.0	893.7	853.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	59	13825.6	13860.2	34.6	-	-	878.1	828.6	899.7	850.4	0.9	618.5	780.5	-1165.8	26.3	46.8	26.7	-	-	-
